GameID,Date,HomeTeam,HomeScore,AwayTeam,AwayScore,HomeMA,AwayMA
386,1/21,Avon,30,St. Mary Parish (Westfield),46,True,True
387,1/9,Athol,25,Smith VT,34,True,True
388,1/29,Avon,24,Westport,48,True,True
389,1/12,Athol,38,Pathfinder RVT,40,True,True
390,2/2,Avon,20,Holbrook,57,True,True
391,1/15,Athol,22,Baystate Academy,54,True,True
392,2/4,Avon,14,Wareham,45,True,True
393,1/16,Athol,23,Mahar Regional,53,True,True
394,2/6,Avon,14,Randolph,34,True,True
395,1/21,Athol,45,Pioneer Valley Chinese Immersion,16,True,True
396,2/11,Avon,19,South Shore VT,28,True,True
397,1/29,Athol,43,Turners Falls,31,True,True
398,2/13,Avon,16,Old Colony RVT,56,True,True
399,2/2,Athol,29,Putnam VT,68,True,True
400,12/13,Ayer Shirley,13,Lunenburg,70,True,True
401,2/5,Athol,27,Smith VT,53,True,True
402,12/15,Ayer Shirley,38,Montachusett RVT,37,True,True
403,2/6,Athol,69,Pioneer Valley Chinese Immersion,16,True,True
404,12/16,Ayer Shirley,27,West Boylston,65,True,True
405,2/9,Athol,42,John J. Duggan Academy,45,True,True
406,12/19,Ayer Shirley,13,Nashoba Regional,52,True,True
407,2/10,Athol,27,Ludlow,41,True,True
408,12/23,Ayer Shirley,15,Tahanto Regional,67,True,True
409,2/11,Athol,34,Franklin County Tech,52,True,True
410,12/30,Ayer Shirley,25,Littleton,67,True,True
411,1/2,Ayer Shirley,26,North Middlesex Regional,48,True,True
412,12/16,Atlantis Charter,44,Bristol County Agricultural,35,True,True
413,1/5,Ayer Shirley,36,Bromfield School,40,True,True
414,1/8,Ayer Shirley,20,Gardner,56,True,True
415,1/5,Atlantis Charter,60,Sturgis East,26,True,True
416,1/13,Ayer Shirley,20,Narragansett Regional,47,True,True
417,1/7,Atlantis Charter,50,Westport,59,True,True
418,1/14,Ayer Shirley,63,Sizer School,13,True,True
419,1/9,Atlantis Charter,32,Wareham,49,True,True
420,1/16,Ayer Shirley,28,Murdock,37,True,True
421,1/20,Ayer Shirley,50,West Boylston,40,True,True
422,1/16,Atlantis Charter,48,Rising Tide Charter,23,True,True
423,1/21,Ayer Shirley,18,Maynard,59,True,True
424,1/20,Atlantis Charter,20,Holbrook,60,True,True
425,1/28,Ayer Shirley,27,Tahanto Regional,65,True,True
426,1/23,Atlantis Charter,31,Westport,47,True,True
427,1/30,Ayer Shirley,23,Bromfield School,25,True,True
428,1/28,Atlantis Charter,45,Rising Tide Charter,14,True,True
429,2/2,Ayer Shirley,16,Gardner,59,True,True
430,1/31,Atlantis Charter,34,Wareham,59,True,True
431,2/6,Ayer Shirley,26,Narragansett Regional,40,True,True
432,2/2,Atlantis Charter,60,Sturgis East,32,True,True
433,2/10,Ayer Shirley,58,Murdock,40,True,True
434,2/4,Atlantis Charter,27,Holbrook,48,True,True
435,2/12,Ayer Shirley,31,Quabbin Regional,44,True,True
